cluster	status	loglr	df	p	p.adjust	genes
chr1:clu_14718_+	Success	0.191487750947772	1	0.536015084365728	0.769110213828133	Eif2d
chr1:clu_14719_+	Success	0.728822719729578	2	0.482476666127708	0.732144783969782	Eif2d
chr1:clu_14720_+	Success	0.0492172447363828	1	0.753716457818973	0.900706615923474	Eif2d
chr1:clu_14721_+	Success	0.558486888391826	2	0.572074021137449	0.790803734504356	Eif2d
chr1:clu_14722_+	Success	0.36538744734554	1	0.392632130235474	0.667052398071206	Fam72a
chr1:clu_14723_+	Success	1.05019958558967	1	0.14726068950172	0.423574663962743	NA
chr1:clu_14724_+	Success	0.203640724503032	1	0.523352569487805	0.761046775626787	Slc41a1
chr1:clu_14725_+	Success	0.000732654180751524	1	0.969464957893406	0.994763941296267	Nucks1
chr1:clu_14726_+	Success	3.91012819524849	1	0.0051663866164973	0.067465803865135	Nucks1
chr1:clu_14727_+	Success	0.365227172640516	1	0.392735957144236	0.667052398071206	Gm29103,Elk4
chr1:clu_14728_+	Success	0.0349732558055109	1	0.791414675005543	0.920588946284449	Lemd1,Gm29695
chr1:clu_14729_+	Success	3.3201315420157	2	0.0361480764504521	0.206118249957118	Lemd1
chr1:clu_14730_+	Success	0.0626234262777245	1	0.723412087831166	0.883278281340918	NA
chr1:clu_14731_+	Success	3.02027139719763	1	0.013980985021276	0.119643791604045	NA
chr1:clu_14732_+	Success	0.0966535426650807	3	0.978662462435204	0.997471056242116	NA
chr1:clu_14733_+	Success	0.442142659187084	4	0.92680444186766	0.979852167579365	Klhdc8a
chr1:clu_14734_+	Success	5.70878977097709	3	0.00966945255704515	0.0971526103662476	Nuak2
chr1:clu_14735_+	Success	1.91822789324078	1	0.0501494232252461	0.246586675149164	Nuak2
chr1:clu_14736_+	Success	0.286181207413961	1	0.44932167988283	0.711661825713285	Rbbp5
chr1:clu_14737_+	Success	1.12653208805887	2	0.324155452022679	0.615266292407479	Rbbp5
chr1:clu_14738_+	Success	0.201821883641742	1	0.525213438139788	0.762187316700305	Ppp1r15b
chr1:clu_14739_+	Success	1.11998629563341	1	0.134483363942109	0.406458629830834	Plekha6
chr1:clu_14740_+	Success	5.34220959353735	2	0.00478528548419927	0.0644001379039448	Plekha6
chr1:clu_14741_+	Success	0.00813054587331408	1	0.898529647331115	0.970082762716015	Golt1a,Gm28040
chr1:clu_14742_+	Success	5.3499467465931	2	0.00474840386136147	0.0640998107143757	Golt1a,Gm28040
chr1:clu_14743_+	Success	9.5580722327577	9	0.0242232563606656	0.16431675596023	Cyb5r1
chr1:clu_14744_+	Success	0.111661465778525	2	0.894346973313975	0.968334959481233	Cyb5r1
chr1:clu_14745_+	Success	2.67599725683976	4	0.253048831605142	0.553681839885695	Cyb5r1
chr1:clu_14746_+	Success	2.02399660082301	2	0.132126352170037	0.403088418933996	Adipor1
chr1:clu_14747_+	Success	0.351030275908215	1	0.402092183999934	0.675299759348083	Adipor1
chr1:clu_14748_+	Success	0.72845781221713	1	0.2274215154377	0.527931021528398	Adipor1
chr1:clu_14749_+	Success	1.300128273062	2	0.272496836788448	0.574806688794134	Adipor1
chr1:clu_14750_+	Success	0.692941129835958	1	0.239101720077117	0.541438417228079	Klhl12
chr1:clu_14751_+	Success	2.45299771709915	2	0.0860352900827941	0.324222527023895	Rabif
chr1:clu_14752_+	Success	2.40733721336483	1	0.0282184018610724	0.179729801665751	Ube2t
chr1:clu_14753_+	Success	0.260051654048993	1	0.470797617027657	0.72658692377151	Ube2t
chr1:clu_14754_+	Success	1.90636004076532	2	0.148620375338425	0.425738725318519	Ube2t
chr1:clu_14755_+	Success	10.2957734904776	7	0.00442414087994072	0.0613697020564196	Arl8a
chr1:clu_14756_+	Success	1.86846965483085	1	0.0532218508630995	0.2560966226979	Arl8a
chr1:clu_14757_+	Success	0.261760893145606	1	0.469343242351697	0.725897039198589	NA
chr1:clu_14758_+	Success	0.947918746882351	6	0.929024678368092	0.980419606469622	Csrp1
chr1:clu_14759_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Csrp1
chr1:clu_14760_+	Success	0.102343511679805	1	0.650963920621649	0.842319751154284	Csrp1
chr1:clu_14761_+	Success	5.88096009456711	2	0.00279210330455669	0.0457762160389147	NA
chr1:clu_14762_+	Success	0.0509297517692175	1	0.749609466306729	0.898203570552336	Phlda3
chr1:clu_14763_+	Success	1.34266951601467	3	0.44272452466983	0.707386748458112	Lad1
chr1:clu_14764_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Lad1
chr1:clu_14765_+	Success	1.92431180147753	1	0.0497868315768642	0.245902804783261	Lad1
chr1:clu_14766_+	Success	16.6957911270056	6	8.81464246566846e-06	0.000620656605292647	Tnnt2
chr1:clu_14767_+	Success	0.685837488406605	1	0.241524307894234	0.54292616995698	Tnnt2
chr1:clu_14768_+	Success	4.45657815335744	1	0.00283123500951843	0.0462321241860417	Tnnt2
chr1:clu_14769_+	Success	3.16380533716915	1	0.0118872362360805	0.108678060584877	Tnnt2
chr1:clu_14770_+	Success	8.28979869421613	2	0.000251064998493198	0.00859824351843534	Tnnt2
chr1:clu_14771_+	Success	1.64262132116232	1	0.0699052949146811	0.291472226781947	Tmem9
chr1:clu_14772_+	Success	2.87836604913423	2	0.0562265592534627	0.263331669282302	Tmem9
chr1:clu_14773_+	Success	0.00626059693047409	1	0.910904170962742	0.974632027805564	Tmem9
chr1:clu_14774_+	Success	1.60413796966509	2	0.201062802462126	0.498057938257597	Ddx59
chr1:clu_14775_+	Not enough valid samples	NA	NA	NA	NA	Zfp281
chr1:clu_14776_+	Success	0.01584004421386	1	0.858731605032123	0.953733808869559	Gm19705
chr1:clu_14777_+	Success	3.62385164849434	2	0.0266797174453655	0.173684565898953	Gm19705
chr1:clu_14778_+	Success	4.59199190469803	4	0.0566617245954183	0.264286258095694	Platr22
chr1:clu_14779_+	Not enough valid samples	NA	NA	NA	NA	Zbtb41
chr1:clu_14780_+	Success	0.375496456391261	1	0.386162050688434	0.661632331931916	Glrx2
chr1:clu_14781_+	Success	2.01598405496469	1	0.0446458290255586	0.231147214216738	Glrx2
chr1:clu_14782_+	Success	0.95232873974544	2	0.385841452102305	0.661340514250913	Glrx2
chr1:clu_14783_+	Success	0.384807990225909	1	0.380335878061411	0.656313347859525	Uchl5
chr1:clu_14784_+	Success	0.0828409092308675	2	0.920497578239611	0.978020250513447	Uchl5
chr1:clu_14785_+	Success	0.00300683518969436	1	0.938187720181515	0.98426118590829	Tpr
chr1:clu_14786_+	Success	3.02158417594364	5	0.302041088456716	0.600425185743779	Ivns1abp
chr1:clu_14787_+	Success	4.17708034376483	3	0.0392321823652155	0.216016298459458	Ivns1abp
chr1:clu_14788_+	Success	3.68116647770421	1	0.00666043175481724	0.0785481935420832	Ivns1abp
chr1:clu_14789_+	Success	1.18559454388924	2	0.305564454003278	0.60273436741183	Trmt1l
chr1:clu_14790_+	Success	0.0231859052415473	1	0.829501349763529	0.938772885029131	Edem3
chr1:clu_14791_+	Success	0.0428669937829795	1	0.769672224975911	0.909075986518367	Edem3
chr1:clu_14792_+	Success	1.36940386678179	3	0.433672560913527	0.701133182380678	Arpc5
chr1:clu_14793_+	Success	0.544548911667221	2	0.580103402205342	0.796036809247009	Glul
chr1:clu_14794_+	Success	1.62386011139824	2	0.197136260555135	0.493134800987927	Stx6
chr1:clu_14795_+	Success	2.11696616233007	2	0.120396337942485	0.385614398981363	Stx6
chr1:clu_14796_+	Success	1.44809168909887	2	0.235018348514967	0.537041786488913	Acbd6
chr1:clu_14797_+	Success	1.24536701922625	6	0.869503229499169	0.958233909296388	Acbd6
chr1:clu_14798_+	Success	24.4383437318756	11	9.95459214178401e-07	0.000118399111805286	Tor1aip2
chr1:clu_14799_+	Success	0.370147956950291	1	0.389566102834425	0.665263107120139	Tor1aip2
chr1:clu_14800_+	Success	3.32939376877539	2	0.0358148105441771	0.205424604108553	Tor1aip2
chr1:clu_14801_+	Success	6.61312414455756	4	0.0102216166125413	0.100407989525984	Abl2
chr1:clu_14802_+	Success	0.8554456475199	1	0.190869770355829	0.48581269051094	Abl2
chr1:clu_14803_+	Success	0.0334630626148282	2	0.96709063237086	0.994284560250404	2810025M15Rik
chr1:clu_14804_+	Success	0.601252907338676	2	0.548124456543658	0.776058724660993	Cop1
chr1:clu_14805_+	Success	2.33641487999375	1	0.0306433973329919	0.187688143094174	Cop1
chr1:clu_14806_+	Success	1.67422497178791	2	0.18745340487503	0.48087179918612	Cop1
chr1:clu_14807_+	Success	0.0305381215558782	1	0.804802910085396	0.926271883486937	Cop1
chr1:clu_14808_+	Success	2.36298115840873	8	0.786423758408927	0.91757257369075	4930523C07Rik
chr1:clu_14809_+	Success	3.90010459189944	6	0.253109002190547	0.553681839885695	Mrps14
chr1:clu_14810_+	Success	1.49322687220274	1	0.08396385964347	0.320412586794492	Gas5
chr1:clu_14811_+	Success	3.04488975671848	3	0.107323024794413	0.363032201640003	Gas5
chr1:clu_14812_+	Success	10.2046741834201	8	0.00889346891081586	0.0929642121360402	Gas5
chr1:clu_14813_+	Success	0.25731313644792	1	0.473143006697315	0.726996806619688	Gas5
chr1:clu_14814_+	Success	0.00593727848877279	1	0.91322593547834	0.97533771036435	Cenpl
chr1:clu_14815_+	Success	1.0508789763511	2	0.349630297246583	0.633880018067851	Cenpl
chr1:clu_14816_+	Success	2.44532065665726	2	0.0866983300473606	0.325681859117057	Pigc,Gm38304
chr1:clu_14817_+	Success	4.48244469563338	1	0.00275217360266516	0.0454044160522163	Vamp4
chr1:clu_14818_+	Success	1.24664880388127	2	0.287466541220335	0.589638024365131	Kifap3
chr1:clu_14819_+	Success	0.810876948491114	2	0.44446811961954	0.70866604915163	Scyl3
chr1:clu_14820_+	Success	0.538153743631938	1	0.299525067317346	0.598364429533908	Scyl3
chr1:clu_14821_+	Success	0.644250280391248	1	0.256324462170111	0.55729594156384	Mettl18
chr1:clu_14822_+	Success	0.656917465869924	2	0.518447004460508	0.756734877240325	NA
chr1:clu_14823_+	Success	0.000365948716364528	1	0.978416980681365	0.997471056242116	Slc19a2
chr1:clu_14824_+	Success	2.79055529828202	3	0.133866995066729	0.406076290566885	Nme7
chr1:clu_14825_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14826_+	Success	1.35934220035051	2	0.256829663863459	0.558074103718746	Mpc2
chr1:clu_14827_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Tada1
chr1:clu_14828_+	Success	0.92281836160123	1	0.174291723243497	0.461639663595436	Tmco1
chr1:clu_14829_+	Success	0.845719774483427	1	0.193411313607362	0.488878538821019	Tmco1
chr1:clu_14830_+	Success	0.221742207117131	1	0.505445453890192	0.747865539617471	Aldh9a1
chr1:clu_14831_+	Success	1.05766207943384	2	0.347266744074261	0.632481161615655	3110045C21Rik
chr1:clu_14832_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14833_+	Success	1.33840147813544	2	0.262264569328495	0.563910967874759	Olfml2b
chr1:clu_14834_+	Success	0.6257628818679	3	0.740674650923954	0.893509860212059	Cfap126
chr1:clu_14835_+	Success	4.45843051855809	3	0.0304169323514722	0.187147591815088	Apoa2
chr1:clu_14836_+	Success	0.0316823868220695	1	0.801254709726932	0.925405507811892	Adamts4
chr1:clu_14837_+	Success	0.999241946909478	3	0.572721437619463	0.790803734504356	B4galt3
chr1:clu_14838_+	Success	1.17589362106719	2	0.30854313581013	0.605040476874236	B4galt3
chr1:clu_14839_+	Success	0.237173525966341	1	0.49099408961846	0.737135383767336	B4galt3
chr1:clu_14840_+	Success	4.4391033839056	7	0.261519028322019	0.563067108633733	Dedd
chr1:clu_14841_+	Success	3.70212640577347	2	0.0246710100762823	0.165693929940022	Pfdn2
chr1:clu_14842_+	Success	2.8744011218887	2	0.0564499360138354	0.263729403891539	Pfdn2
chr1:clu_14843_+	Success	0.839936647197987	2	0.431737874366767	0.699289823562588	Nectin4
chr1:clu_14844_+	Success	1.25588014793721	3	0.473169483238185	0.726996806619688	Usf1
chr1:clu_14845_+	Success	0.311761555282317	1	0.429741081170197	0.698043225578348	Usf1
chr1:clu_14846_+	Success	0.29271025039543	1	0.444195466523562	0.708386736475291	Usf1
chr1:clu_14847_+	Success	0.00661790334419265	1	0.908407887742474	0.973618122742984	Usf1
chr1:clu_14848_+	Success	0.194826208681548	1	0.532482162501425	0.766981712340446	F11r
chr1:clu_14849_+	Success	5.19020395586267e-05	2	0.999948099307329	1	Copa
chr1:clu_14850_+	Success	0.461086393162077	2	0.630598195672539	0.828822522095401	Copa
chr1:clu_14851_+	Success	0.147253169398027	1	0.587347129074812	0.800732711545829	Copa
chr1:clu_14852_+	Success	0.0011898119162197	1	0.96109351459758	0.992293446239568	Pex19
chr1:clu_14853_+	Success	2.18525603857415	4	0.358178661032461	0.640147582088625	Pex19
chr1:clu_14854_+	Success	9.26220940888925	2	9.49453202023289e-05	0.00400796755760575	Dcaf8
chr1:clu_14855_+	Success	0.490919497213326	3	0.80564626669024	0.926529407994757	Dcaf8
chr1:clu_14856_+	Success	0.911055078921891	1	0.177062304075206	0.46599780922988	Dcaf8
chr1:clu_14857_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Dcaf8
chr1:clu_14858_+	Success	4.12953332587051	1	0.00405489700436728	0.0580783986719913	Igsf8
chr1:clu_14859_+	Success	0.00128003237466601	1	0.959646587741605	0.992168382709707	Igsf8
chr1:clu_14860_+	Success	0.5627416654944	1	0.288740807146536	0.590806047681097	Igsf8
chr1:clu_14861_+	Success	4.27445522074299	1	0.00345729098316174	0.0524643906694794	Igsf9
chr1:clu_14862_+	Success	45.1880369787905	8	3.90068837494726e-16	6.86638174641966e-12	Igsf9,Tagln2
chr1:clu_14863_+	Success	0.38872990434038	1	0.377919148150265	0.655275795366182	Igsf9
chr1:clu_14864_+	Success	0.812322015087375	1	0.202445457825855	0.500216775144834	Igsf9
chr1:clu_14865_+	Success	0.432950077109126	1	0.352092825396959	0.635767183546169	Igsf9
chr1:clu_14866_+	Success	0.000135846261400729	3	0.999998809032423	1	Tagln2
chr1:clu_14867_+	Success	2.19102305097624	1	0.036319373725756	0.206435239165154	Exo1
chr1:clu_14868_+	Success	2.3946592753739	2	0.091203748992403	0.334366281612185	Exo1
chr1:clu_14869_+	Success	0.0869714744233079	2	0.916703244748903	0.97674034364233	Sdccag8
chr1:clu_14870_+	Success	4.11439010145273	2	0.0163359006138279	0.131155064241589	Zbtb18
chr1:clu_14871_+	Success	1.42598181016353	2	0.240272445436031	0.542403446450515	Desi2
chr1:clu_14872_+	Success	0.332209972258141	1	0.415003859708517	0.685509307345493	Desi2
chr1:clu_14873_+	Success	0.653797691264117	1	0.252830486350384	0.553681839885695	Cox20
chr1:clu_14874_+	Success	1.627843332677	3	0.353858009116536	0.637429649455423	Cox20
chr1:clu_14875_+	Success	2.63539675064385	4	0.260623485296699	0.562018279024597	Sccpdh
chr1:clu_14876_+	Success	0.384598173022368	2	0.680724114568974	0.860603406625693	Cdc42bpa
chr1:clu_14877_+	Success	2.32981197792742	2	0.0973140425574757	0.344810606106933	Itpkb
chr1:clu_14878_+	Success	0.365118130593146	1	0.392806617768962	0.667108045594504	Parp1
chr1:clu_14879_+	Success	0.50222880580111	1	0.316234295025295	0.610447669188538	Parp1
chr1:clu_14880_+	Success	0.624013189150901	2	0.535789891007131	0.769110213828133	Lin9
chr1:clu_14881_+	Success	0.0509947794666914	2	0.950283631506828	0.989207761797914	Acbd3
chr1:clu_14882_+	Success	0.584774219292512	1	0.27949404364008	0.582078038239352	Pycr2
chr1:clu_14883_+	Success	0.560424421710195	1	0.289735749413074	0.591462371920682	Pycr2
chr1:clu_14884_+	Success	5.63486373834712	2	0.00357116381275026	0.0534550991461248	Tmem63a
chr1:clu_14885_+	Success	4.49228030156991	1	0.00272270252333999	0.0451296916368681	Tmem63a
chr1:clu_14886_+	Success	0.00685899245382871	1	0.906761948572686	0.973089565969909	Tmem63a
chr1:clu_14887_+	Success	0.0564115565623524	1	0.73695267208376	0.891157373544716	Tmem63a
chr1:clu_14888_+	Success	0.00923648589900949	1	0.891888231271853	0.967598615552516	Cnih4
chr1:clu_14889_+	Success	0.558664548698289	2	0.571972395319238	0.790803734504356	Cnih4
chr1:clu_14890_+	Success	0.370602946736312	2	0.690317980158233	0.865417837472367	NA
chr1:clu_14891_+	Success	3.83949319237581	2	0.0215044972269476	0.152970241083674	Srp9
chr1:clu_14892_+	Success	4.71376388789918	1	0.00213752254737863	0.0387107092608088	NA
chr1:clu_14893_+	Success	0.562925399623055	2	0.569540490880078	0.789854349717326	NA
chr1:clu_14894_+	Success	0.0248117989322054	2	0.975493483668855	0.996553409147632	Aida
chr1:clu_14895_+	Success	1.35062748440657	1	0.100269291966233	0.350091532496706	Taf1a
chr1:clu_14896_+	Success	0.0441747251645097	1	0.766286068638294	0.907612277367776	Dusp10
chr1:clu_14897_+	Success	0.898160404607097	1	0.180157928275329	0.469974452617452	Rab3gap2
chr1:clu_14898_+	Success	0.745677781970812	1	0.222006255519046	0.522876119333927	Rab3gap2
chr1:clu_14899_+	Success	3.03878137797801	3	0.107897005001146	0.363922394909977	Bpnt1
chr1:clu_14900_+	Success	0.734722531509078	1	0.225433270662546	0.526174455673216	Bpnt1
chr1:clu_14901_+	Success	1.59696996963976	3	0.362679091345025	0.642730297487816	Bpnt1
chr1:clu_14902_+	Success	0.266021038945979	1	0.465749590635337	0.724277332400443	NA
chr1:clu_14903_+	Success	2.34398014327417	3	0.196125006053116	0.491583152720064	Ptpn14
chr1:clu_14904_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Ptpn14
chr1:clu_14905_+	Success	0.67158585911011	2	0.510897723197245	0.75160973020009	NA
chr1:clu_14906_+	Success	4.99760360412984	6	0.124853999494565	0.392465170196932	Angel2
chr1:clu_14907_+	Success	1.07541565052907	2	0.341155924186564	0.627126956292407	Angel2
chr1:clu_14908_+	Success	0.761884568793903	2	0.466785907416089	0.724951599425208	Angel2
chr1:clu_14909_+	Success	1.53722985156082	3	0.380286823648331	0.656293034968782	Nsl1
chr1:clu_14910_+	Success	0.629374650500978	1	0.261887963661698	0.563571372168321	D730003I15Rik
chr1:clu_14911_+	Success	1.9169444768886	2	0.147055608166543	0.423392193417672	Pacc1
chr1:clu_14912_+	Success	3.08654138718339	4	0.18658984720056	0.479839919937295	Ints7
chr1:clu_14913_+	Success	3.86215544454035	3	0.0520665906247358	0.252278611276418	Lpgat1
chr1:clu_14914_+	Success	1.82032563558403	2	0.161972998173402	0.444896001159947	Lpgat1
chr1:clu_14915_+	Success	0.684066066759897	1	0.242133068395018	0.543518031491648	Nek2
chr1:clu_14916_+	Success	0.511643321738575	3	0.795617522599138	0.922975100586846	NA
chr1:clu_2023_-	Success	2.68784531885922	2	0.0680273588386285	0.287926327876022	Mrpl15
chr1:clu_2024_-	Success	2.29989224499855	3	0.203560569998034	0.50181856783701	Mrpl15
chr1:clu_2025_-	Success	4.94438231582535	2	0.00712331326332606	0.0810806026281106	Mrpl15
chr1:clu_2026_-	Success	0.386809071747621	1	0.379100072795842	0.65561079361771	Rgs20
chr1:clu_2027_-	Success	0.00610112841320642	1	0.912041537031396	0.975043515834622	Rgs20
chr1:clu_2028_-	Success	2.76215541774405	1	0.0187539890953094	0.141867842735166	NA
chr1:clu_2029_-	Success	7.27875839022636	5	0.0124301642079988	0.111893655153155	4732440D04Rik
chr1:clu_2030_-	Not enough valid samples	NA	NA	NA	NA	Sntg1
chr1:clu_2031_-	Success	0.388683198106548	1	0.377947801531151	0.655275795366182	Sntg1
chr1:clu_2032_-	Not enough valid samples	NA	NA	NA	NA	Mybl1
chr1:clu_2033_-	Success	0.247898421026548	1	0.481352798296813	0.731462347328301	Snhg6
chr1:clu_2034_-	Success	1.05818115541115	2	0.347086533025354	0.632418185182436	Snhg6
chr1:clu_2035_-	Success	2.83221968940506	2	0.0588820087346758	0.268871595267574	Cops5
chr1:clu_2036_-	Success	3.15045506747038	2	0.04283263069444	0.226398702687551	Ncoa2
chr1:clu_2037_-	Success	4.96947421756613	4	0.0414687409867739	0.222282048596279	Ncoa2
chr1:clu_2038_-	Success	0.140164488735763	1	0.596485674307836	0.806401101615251	Tram1
chr1:clu_2039_-	Success	1.51472776784271	3	0.387105970524649	0.662930483012486	Lactb2
chr1:clu_2040_-	Not enough valid samples	NA	NA	NA	NA	Eya1
chr1:clu_2041_-	Not enough valid samples	NA	NA	NA	NA	Eya1
chr1:clu_2042_-	Success	0.0357023434046368	1	0.789302431073349	0.919346965803226	Rpl7
chr1:clu_2043_-	Success	3.66145624902811	4	0.119776430876144	0.384541864202675	NA
chr1:clu_2044_-	Success	1.12517751701944	2	0.32459484113496	0.615313526680065	Stau2
chr1:clu_2045_-	Success	0.00648377619575058	1	0.909336755766925	0.97402062259737	Stau2
chr1:clu_2046_-	Success	3.99123799037352	4	0.0922222349867523	0.335827058848118	Stau2
chr1:clu_2047_-	Success	3.67900729686698	3	0.0613211184323204	0.274267387146062	Ube2w
chr1:clu_2048_-	Success	1.63401920179592	2	0.195143674034187	0.490280757725634	Ube2w
chr1:clu_2049_-	Success	3.87239090500225	13	0.859820532121285	0.95439030308493	Eloc
chr1:clu_2050_-	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_2051_-	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_2052_-	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_2053_-	Not enough valid samples	NA	NA	NA	NA	Jph1
